user,poems
31322,"[24742, 6, 24452, 11444, 12663, 441, 447]"
31363,"[809, 29813, 1119, 29971]"
31381,[9792]
31382,"[24040, 1421]"
31385,[26412]
31408,[7223]
31409,[2690]
31422,"[29209, 11221, 2692]"
31429,[4998]
31432,[3226]
31488,[11421]
31494,[2912]
31534,[17197]
31535,[9655]
31541,[4885]
31542,[22851]
31557,"[6974, 1242]"
31558,[28324]
31581,[20487]
31582,"[38, 18280, 20013, 21070]"
31586,[29913]
31603,[20576]
31617,"[29913, 29971, 29914, 8528, 8389]"
31642,[6914]
31647,"[41398, 42049, 30879, 21920, 37498]"
31659,[2343]
31672,[15074]
31677,"[15351, 19927]"
31683,[25173]
31691,"[6478, 3305]"
31709,[14758]
31728,[28416]
31745,[14992]
31754,[15074]
31765,[28986]
31772,[3894]
31784,"[16110, 16117]"
31794,[2328]
31800,"[3445, 3446, 3448, 3449, 1759]"
31808,[4746]
31822,[7142]
31829,[8336]
31830,"[21320, 29964, 30807]"
31834,[129]
31836,"[28821, 4694, 50]"
31837,"[25289, 15, 4722, 3611, 11957, 24861, 1475, 1751, 15496, 2393, 27587, 17106, 25340, 28854, 15800, 5685]"
31846,[4716]
31847,[29569]
31854,"[29813, 9685, 11653, 295, 4653, 2513, 2499, 8323]"
31872,[22823]
31896,[28986]
31902,[2518]
31928,[187]
31948,[9742]
31955,[129]
31976,"[5142, 14476, 38947, 39399]"
31986,"[29970, 29983]"
31996,[10357]
32015,"[3276, 39]"
32018,"[9598, 9599]"
32022,[20959]
32040,[3318]
32059,"[4226, 9781]"
32070,[8136]
32082,"[23503, 5245, 5231, 23434, 9503, 6913, 9584, 14290, 13731, 13740, 11427, 11426, 11431, 5259, 5264, 4420, 9588, 28047, 23142, 2673, 11829, 11828, 11589, 4596, 24868, 24867, 24869, 21586, 6934, 5, 4733, 4759, 4591, 4457, 3793, 3792]"
32085,[2376]
32092,[27584]
32106,"[9409, 1185, 70]"
32119,[11736]
32124,"[27838, 19489]"
32128,[6334]
32152,[29228]
32168,[9827]
32177,[1747]
32202,"[85, 15074, 15398, 89]"
32206,[348]
32224,"[23469, 7234, 4615, 7326, 2508, 4626, 3325, 91, 3316, 78, 92, 2653, 4594, 2510, 2505]"
32225,[5679]
32231,[24929]
32238,"[3304, 3336, 91, 94, 1338]"
32244,[6974]
32254,[547]
32255,[11439]
32263,[5462]
32269,"[4636, 7265, 27617, 23982, 4603, 9590, 4284, 10498, 7225, 16578, 6913, 11828, 195, 10554, 26881, 10518, 193, 20825, 7226, 10541, 30479, 441, 30398, 11676, 7582, 14995, 8935, 2439, 100, 179, 6974, 15446, 25820, 1957, 1965, 1972, 13919, 1230, 10350, 130, 4274, 16280, 32121]"
32272,"[25582, 11678, 31308]"
32283,[52]
32293,[22336]
32309,[4233]
32324,[14655]
32325,"[559, 6295, 11545, 3875, 10541, 4594, 4445, 6294, 29947, 611, 661, 2680, 28045, 193]"
32326,"[14220, 855, 32057, 2553, 94]"
32332,[27617]
32335,[184]
32342,"[21874, 9590]"
32354,[1376]
32371,[4420]
32382,[17197]
32387,[1440]
32397,[6127]
32408,"[114, 940, 681, 582, 184, 916]"
32409,"[2439, 116]"
32431,"[27294, 27372]"
32446,[1009]
32447,[16301]
32458,"[13378, 18729]"
32459,[5245]
32467,[25654]
32487,"[1475, 4125]"
32500,[8]
32503,"[4594, 582, 88]"
32531,"[14688, 957, 11414, 8916, 685, 27391]"
32554,"[29760, 1088]"
32586,[7292]
32598,[26743]
32609,[12811]
32612,"[12, 81, 82, 10559]"
32616,[5202]
32628,[8530]
32633,[11792]
32669,[10238]
32680,[83]
32710,[9096]
32733,"[16572, 16575, 17104, 11676]"
32736,[4421]
32749,[999]
32775,[10156]
32784,"[2618, 8311]"
32829,[6384]
32836,"[4738, 2340, 25589]"
32852,"[11404, 809, 807, 771, 748]"
32859,[11304]
32876,[5848]
32884,[5139]
32905,[9796]
32910,[3940]
32919,[6463]
32928,[8654]
32963,"[10518, 4457, 193, 20825, 34635, 34537, 34591, 34327, 34559, 35095, 30439, 7322, 36700, 1240, 19261, 22378, 3935]"
32972,"[918, 18566, 25630, 22601]"
32997,[11654]
33011,[13919]
33013,"[10566, 12869, 24657]"
33014,[11425]
33018,[8311]
33019,[20249]
33030,[11843]
33032,[8118]
33041,[5405]
33047,[10997]
33052,[3744]
33075,[4221]
33117,[11610]
33142,[7230]
33173,[85]
33176,[4828]
33178,[7326]
33225,"[62, 91, 3328, 93]"
33240,[187]
33274,[129]
33279,[39376]
33303,[129]
33322,[4233]
33364,[83]
33382,[24139]
33386,"[2393, 24744, 24742]"
33388,[129]
33389,[26551]
33396,"[2126, 8311, 2648]"
33422,"[3887, 29948, 22793, 6294, 3885, 3883, 5005, 5424, 6454]"
33428,[129]
33430,[1393]
33437,[9215]
33441,"[7803, 26514, 26801, 911, 2939, 11331]"
33459,"[19478, 30807, 2438, 32718, 29390]"
33472,[14070]
33497,[753]
33510,[1230]
33511,[22791]
33515,[5126]
33529,"[743, 13242]"
33538,"[34, 8933, 3248]"
33602,[5245]
33614,"[681, 94, 3305]"
33625,"[11561, 17383]"
33626,[4074]
33662,[17443]
33663,[10987]
33674,[15114]
33678,"[7579, 15350]"
33720,[10813]
33724,[641]
33727,[38]
33754,"[29793, 85, 6959]"
33756,[8338]
33761,[4221]
33770,[2440]
33789,[3250]
33790,[186]
33812,[24738]
33816,"[4420, 33336, 42266]"
33822,[8530]
33833,"[35886, 35897, 35892, 35891, 35885, 225]"
33839,"[5947, 26927]"
33843,[13890]
33844,[39]
33849,[10529]
33852,[1925]
33867,"[30807, 187, 19487, 19481]"
33874,[17240]
33876,[24511]
33884,[2436]
33893,"[78, 82, 15074, 14691, 14689, 290, 7288, 17900, 32162, 32799, 25732, 14279, 2448, 976, 11304, 16829]"
33922,[29813]
33931,[52]
33933,[25384]
33943,[3935]
33937,[4605]
33945,[20725]
33953,[21789]
33955,[195]
33959,[9590]
33961,[8507]
33964,"[2478, 29813, 30070]"
34011,[5812]
34029,"[21052, 576, 4915, 227, 4855, 17950, 4927, 4932, 4917, 299]"
34036,[22451]
34060,[7336]
34063,"[10152, 4216]"
34066,[1365]
34070,[195]
34077,[561]
34080,[2510]
34087,[27428]
34092,[21830]
34095,[15314]
34100,[5675]
34171,"[3306, 30257]"
34180,[17709]
34181,"[10156, 29626, 29448, 855, 2494, 8109, 22801, 30132, 5218, 14366, 4465, 16907, 16416, 30206, 6294, 2478, 39, 28351, 38569, 38685, 10572, 23503, 32811, 43198, 30093, 30096, 30089, 30084, 9808, 35350]"
34182,[8530]
34196,[11789]
34212,[7332]
34242,[8315]
34243,[11404]
34262,"[6204, 30382]"
34270,[8311]
34277,[4451]
34297,[23908]
34301,[1009]
34304,[70]
34308,"[3935, 3936, 3937, 3943, 3949, 8245, 3944, 3938, 3948, 183, 1178, 5139, 5141]"
34328,"[7164, 29814]"
34353,"[19459, 17592]"
34371,[27578]
34379,[546]
34381,"[4233, 5137, 7146, 4222]"
34382,"[29901, 2487, 29978, 30291, 801]"
34421,"[2510, 5120]"
34427,[30725]
34433,[100]
34449,[17080]
34453,[19651]
34465,[6974]
34468,"[15737, 4265, 9903]"
34477,[441]
34488,[1103]
34503,[29502]
34510,"[15441, 13240, 14358]"
34534,[5052]
34539,"[28971, 8530, 2264]"
34557,[129]
34572,[37741]
34574,"[1200, 3875, 124, 8260, 8257]"
34617,"[22801, 6478, 2676, 30096]"
34625,[11992]
34647,[129]
34670,[100]
34702,[1240]
34722,[1367]
34723,[5241]
34735,"[193, 2166, 5309]"
34739,[5524]
34747,[1090]
34773,"[10962, 92]"
34780,"[23502, 19489]"
34785,[7090]
34798,"[23802, 20121, 4907, 13785, 7224, 22116, 16794]"
34800,[5676]
34807,[13580]
34811,[15906]
34831,[24499]
34832,[4258]
34841,[28843]
34853,[129]
34875,[908]
34880,[5126]
34881,[24452]
34884,[29851]
34922,[999]
34926,[8131]
34932,"[591, 612, 659, 681, 584, 10710, 3124, 129, 8260, 547, 5675, 125, 1398, 9668, 25424, 582, 1386, 1375, 8255]"
34946,[8184]
34957,"[6, 5, 3, 1, 7]"
34973,[14993]
34993,[129]
34999,[7090]
35002,[114]
35011,[1362]
35024,[2648]
35044,"[10814, 59, 2340, 9784, 1337]"
35068,[20526]
35073,[14005]
35089,[31792]
35092,[108]
35098,[19829]
35113,[36059]
35125,[16029]
35128,[21198]
35131,[1114]
35133,[757]
35135,"[3528, 3443, 30185, 30271]"
35142,[25136]
35151,[193]
35154,[2474]
35161,[28945]
35164,[3893]
35192,[194]
35215,"[27011, 10928]"
35222,[4595]
35233,"[5945, 5910]"
35238,"[53, 139, 6974]"
35240,[2667]
35256,[11511]
35260,[1089]
35267,[7568]
35300,[10615]
35325,[27916]
35336,[163]
35352,"[4422, 114, 11559, 2344, 11603, 30215, 29423]"
35370,[71]
35380,[28557]
35406,"[2343, 4892, 7613]"
35414,"[342, 341, 885, 23370, 7735]"
35416,"[994, 910, 923, 908, 83, 86, 81, 82, 84, 2513, 16309, 6790, 32071, 30391, 30069, 70]"
35419,[2439]
35441,[990]
35449,[114]
35455,[1414]
35478,[129]
35482,[13739]
35497,[307]
35508,[11132]
35522,[2618]
35527,"[916, 9575, 4899]"
35549,[129]
35556,"[4841, 5138]"
35564,[6671]
35584,"[11653, 8036]"
35585,[8340]
35598,[83]
35615,[4233]
35625,[4069]
35644,[125]
35649,[9490]
35655,[10722]
35661,[35793]
35668,[12371]
35682,[2677]
35684,[11239]
35696,"[14233, 13239, 21198]"
35706,[142]
35708,[2376]
35711,[2044]
35732,[129]
35748,[6046]
35750,[27974]
35763,[8672]
35785,"[37987, 30455]"
35790,[10987]
35796,"[10164, 39630, 937, 8184, 2442, 2671]"
35813,"[6266, 14705]"
35826,"[5888, 755, 853, 4586, 21284]"
35878,"[2492, 17947]"
35883,"[8260, 6210, 341, 4759, 8530, 5139, 5289, 6959, 5124, 21555, 21217, 21214, 22468, 22146, 553, 138]"
35895,"[91, 3346, 92, 94, 999, 1009, 181, 916, 182, 63, 925, 809, 720]"
35921,[431]
35952,[19154]
35966,[24260]
35998,[4122]
36002,[25004]
36008,"[2345, 27618]"
36026,[13226]
36032,[15698]
36060,"[8935, 15438]"
36074,[16029]
36095,[8530]
36096,"[158, 4759, 5344]"
36098,[9736]
36101,[28932]
36122,[2585]
36133,"[5, 8925, 1753, 3531, 2942]"
36141,[129]
36145,[24742]
36149,[2390]
36150,[21309]
36155,[29983]
36160,[16509]
36161,"[115, 548]"
36165,[5289]
36181,[5401]
36185,[86]
36211,[4016]
36224,"[11952, 23965, 46211]"
36225,[290]
36228,[4017]
36232,[5786]
36238,[129]
36250,[29453]
36266,[496]
36270,[9738]
36271,[4017]
36273,"[4892, 5808]"
36279,[868]
36284,[34875]
36285,[30258]
36291,[109]
36298,[2915]
36302,"[78, 1244, 992, 26826, 23709, 52, 3953, 22633, 32238]"
36304,"[7352, 582, 193, 71, 4595]"
36310,"[16695, 7533, 214, 59, 4465, 1412, 500, 12, 6974, 2690, 1009, 809, 751, 15163, 2439, 4581, 9590, 195, 3875, 15760, 38, 743, 891, 2440, 299, 290, 63, 923, 1146, 2669, 130, 31595, 7882, 908, 2683, 800, 42, 34714, 898, 716, 40, 752, 183, 7527, 92, 9501, 2438, 14707, 5546, 4855, 920, 227, 13504, 8809, 7806, 15946, 10840, 2505, 1743, 20416, 5368, 295, 13975, 24777, 26763, 5463, 912, 31087, 4455, 35309, 7624, 7579, 5733, 2340, 7301, 71, 2513, 11086, 21594, 297, 243, 178, 9897, 39164, 2085, 17771, 4694, 9658, 12798, 7823, 4185, 829, 1463, 2696, 479, 2688, 7310, 99, 449, 5258, 1365, 2005, 2441, 13807, 21199, 12283, 34598, 2363, 3276, 6289, 8912, 5895, 5191, 33075, 33079, 19041, 28806, 2618, 1309, 124, 2676, 441, 7438, 4191, 1162, 288, 1125, 1217, 280, 4260, 917]"
36329,[8530]
36350,[13646]
36355,[25404]
36380,[5218]
36383,[46]
36394,[667]
36402,"[195, 8425]"
36403,"[1922, 2217, 41593, 20066, 18458, 4584, 23221, 16858, 30588, 39326, 40271, 35846]"
36410,"[11826, 11828, 19856, 11766, 5048]"
36422,[1009]
36434,[116]
36444,"[1747, 42460]"
36445,[93]
36448,"[3742, 9969]"
36459,[8315]
36478,"[748, 809]"
36484,"[30091, 30084, 30110, 30027, 30121, 30028]"
36486,[30285]
36493,"[9659, 655, 999, 9133, 130, 78, 5715]"
36496,[4455]
36521,[129]
36536,[448]
36554,[8348]
36559,[2319]
36574,[2014]
36577,[8503]
36587,"[4722, 3875]"
36626,"[27617, 30303, 28932]"
36627,[1747]
36632,"[8294, 30031]"
36637,[28811]
36643,[11610]
36645,[2439]
36646,[3528]
36656,[3272]
36657,"[1204, 179, 1203, 2446, 1217, 6304, 3761]"
36702,[17208]
36722,[2648]
36723,[23682]
36728,[10758]
36732,[5886]
36734,[3915]
36740,[27176]
36749,"[10555, 1218, 11570]"
36758,"[609, 6512]"
36762,[566]
36772,[2494]
36790,[22495]
36797,[1]
36816,[2337]
36847,"[21307, 1747, 30439]"
36867,"[29679, 29675]"
36873,[431]
36884,[2648]
36894,"[21140, 8381, 14325]"
36901,[19481]
36908,[129]
36913,[5126]
36919,[2344]
36926,"[953, 91, 6334]"
36932,[17635]
36952,[22802]
36953,"[21843, 13951, 3287, 13225, 8663, 5427]"
36955,"[179, 1845]"
36957,"[27468, 1747]"
36973,[23502]
36986,[1369]
36987,"[19481, 19485, 25854]"
36990,[38681]
36992,[11608]
37000,[7438]
37011,[15647]
37019,"[4594, 30203, 27617]"
37034,"[3338, 20552, 9883, 5060, 5223, 42369, 15019, 15060, 19480]"
37042,[23502]
37049,[8311]
37053,[1920]
37065,[15178]
37089,"[5508, 30452]"
37097,[25477]
37124,[8530]
37139,[11318]
37141,[681]
37145,[124]
37148,[90]
37162,[15251]
37174,[187]
37222,[3249]
37232,[21757]
37233,[13820]
37237,"[13260, 2681]"
37242,"[32675, 1754]"
37249,"[1717, 4401]"
37266,[11318]
37268,[10758]
37272,[3445]
37298,[39111]
37314,[14707]
37340,[31481]
37347,[2677]
37351,"[3638, 22660, 4440, 16518, 6389, 7520, 23166, 3601, 24010, 15227, 361]"
37358,"[9146, 109, 6970, 75, 28344, 12068, 12073, 12070, 12078, 5162, 4694, 11307, 17716, 8304, 52749, 2331, 19488, 15005, 43966]"
37360,[7230]
37366,"[10498, 4266]"
37382,[2014]
37396,[5126]
37425,[21664]
37442,[2840]
37443,[15272]
37448,[10813]
37451,[426]
37470,[70]
37472,"[42160, 8338, 2005]"
37474,[25762]
37486,[8135]
37494,"[9659, 136, 910, 7803, 22599, 17971, 10836, 7354, 7353]"
37500,[2648]
37501,[837]
37533,[546]
37544,[10871]
37549,[32069]
37613,[30323]
37617,[15192]
37628,[30872]
37629,[19600]
37642,[8530]
37644,[21202]
37654,"[6302, 10987]"
37692,"[35824, 32442]"
37715,[24508]
37719,[992]
37720,[8311]
37731,[748]
37776,"[835, 771, 39]"
37790,[3907]
37795,[19589]
37813,[5387]
37814,[5401]
37816,[1334]
37824,"[8489, 35351, 6974]"
37840,[20394]
37859,[27112]
37871,[5007]
37884,[5462]
37892,"[75, 1244, 9529, 18017, 18019]"
37903,"[28416, 11306, 21301, 2459, 2446]"
37921,[5387]
37934,"[85, 151]"
37935,"[17771, 17104, 38681, 17751]"
37936,[6298]
37940,[13820]
37947,[1334]
37954,[2168]
37961,[1507]
37968,[2947]
37977,[18324]
37981,[10722]
37983,[22106]
37992,"[30206, 29626]"
38064,"[30258, 11661, 34276, 34295, 19489]"
38113,[999]
38122,[5144]
38126,"[129, 20825, 193]"
38129,"[31673, 29332]"
38136,[20249]
38151,[977]
38153,"[755, 30695, 30697, 807, 763]"
38194,[10758]
38210,"[30566, 26860, 28621]"
38213,[1419]
38222,"[19102, 19401]"
38237,"[3272, 7230, 13223]"
38239,[614]
38249,[25771]
38254,"[100, 52, 4454, 5646, 2014, 9646, 11414, 6974, 195, 681, 1366, 5675, 2010, 187]"
38276,[129]
38285,[7223]
38293,[9688]
38296,[641]
38308,[16984]
38318,[8315]
38336,"[117, 129, 5381, 8530, 3875]"
38338,"[5217, 2260]"
38353,[2166]
38356,[90]
38365,[186]
38370,[14077]
38376,"[8221, 30258]"
38379,"[3305, 30305, 19638, 113, 36991]"
38384,"[1089, 2680, 3357, 16449, 28264, 297, 7240, 1614, 21592, 6478, 2676, 2052]"
38393,[30258]
38395,"[18500, 12823]"
38402,[27409]
38415,[14479]
38436,[70]
38439,[99]
38444,[30256]
38445,[24503]
38446,"[24504, 14332]"
38472,[8255]
38484,[15244]
38493,[2840]
38502,[4226]
38505,[9668]
38515,[3459]
38519,[195]
38541,"[15070, 2343, 24491, 22026]"
38551,"[1107, 2013, 25239, 26642, 16291, 8647]"
38565,[5903]
38571,"[3297, 88, 3299]"
38579,[13230]
38589,[24491]
38620,[20558]
38650,[1336]
38663,[29813]
38666,"[15269, 3953, 80, 2601, 89, 3292, 114, 39, 4017, 3275, 3278, 3276, 21174, 3242, 3274, 3302, 35982, 88, 28196, 2219, 2264, 28803, 2209, 2284, 2248, 29312]"
38677,[13268]
38690,[39]
38696,[129]
38715,[12638]
38728,"[31153, 5964, 4461, 4451, 4452, 1751, 39024]"
38742,"[16468, 7170]"
38752,[31833]
38771,[26479]
38774,[59]
38779,[2679]
38781,"[10747, 11405, 2439]"
38787,[24724]
38814,"[6100, 6108]"
38829,"[788, 478, 38301, 6038]"
38830,[3337]
38838,[11318]
38839,[12921]
38843,[17494]
38862,[16490]
38864,[27545]
38880,[4553]
38894,"[30813, 2450]"
38927,[12917]
38934,[5808]
38941,[913]
38947,[9738]
38951,"[21121, 2098]"
38963,[22606]
38973,[194]
38976,[11559]
38986,[1009]
38998,[2942]
39004,"[5545, 2947, 35219]"
39010,[549]
39017,"[2594, 582]"
39028,[13956]
39031,"[5140, 5123, 5128]"
39033,[62]
39041,[5675]
39062,[30098]
39073,[3287]
39082,[123]
39100,[9573]
39112,"[5245, 5250]"
39117,[183]
39120,[24494]
39121,[29142]
39154,"[23832, 13242]"
39157,[8879]
39176,[19709]
39187,"[12612, 8385]"
39189,[3913]
39198,[138]
39222,[21111]
39228,[129]
39229,[15191]
39232,[10381]
39274,"[29637, 59, 32003, 25582, 297]"
39278,[8292]
39283,[908]
39295,[5137]
39330,[879]
39335,[1009]
39344,[14800]
39353,"[11676, 1849]"
39354,"[2445, 5307]"
39356,[2531]
39357,"[4564, 4495, 4899, 116, 4518]"
39366,[13242]
39368,[4221]
39369,[30382]
39396,[24507]
39406,[20593]
39429,[2507]
39430,[8117]
39436,[32288]
39437,"[8246, 30641, 25403]"
39442,[8345]
39452,[43603]
39479,[611]
39487,[18639]
39492,[9871]
39506,"[3336, 3337, 10956, 8586]"
39508,"[8246, 3899, 2928, 27220, 2202, 5157]"
39523,"[11906, 26939, 28416, 63]"
39524,"[8334, 3875, 30126, 30194, 8530, 117]"
39528,[9573]
39543,[9012]
39587,"[31097, 31133, 31161, 299, 29271, 6330, 26101, 27632, 587, 14844, 32337, 32881, 32970, 31400, 25391, 33640, 34113, 34476, 34481, 22335, 34663, 34664, 34691, 34743, 34958, 31403, 29626, 32366, 34492]"
39610,[4577]
39615,[1009]
39617,[4594]
39623,[6078]
39633,"[953, 6974, 194, 195, 7223, 122, 193, 479, 52, 114, 4222, 10064, 2690, 5218, 31595, 681, 130, 787, 5895, 30481, 2473, 2496, 61965, 999, 5912, 5646]"
39683,[91]
39684,"[922, 8131, 2690, 23334, 3451, 3453, 3454, 3455, 3456, 14221, 983, 184, 7281, 16830, 5161, 5348]"
39693,[8292]
39696,"[2001, 3444, 30475, 28876, 6694, 3790, 3795, 3791, 20079, 6686, 6253, 131, 26535, 29846, 16830, 15070, 15141, 1420, 6495, 28043, 32363, 2441, 4588, 11828, 32744, 6698, 6940, 6478, 2676, 15398, 34778, 32740, 9611, 2675, 31791, 29968, 24914, 16828, 179, 14926, 25604, 94, 2196, 2193, 34872, 26792, 9655, 14114, 7281, 6465, 23334, 34442, 22284, 28984, 30065, 9202, 13919, 15998, 10350, 3789, 7253, 13242, 3449, 3457, 16493, 2014, 11373, 16534, 6312, 5886, 14691, 4277, 9590, 16827, 11698, 4269, 4295, 4296, 2595, 6328, 19858, 2005, 30132, 28178, 46122]"
39697,"[195, 11417, 1177, 4913, 3790, 25236, 8132, 16670, 4184, 19524, 33999, 8250, 15169, 8911, 34058, 29864, 27893, 16512, 22849]"
39704,"[549, 127, 566]"
39712,[11373]
39732,[2268]
39752,"[13261, 5747, 13241]"
39757,[13244]
39758,[4117]
39781,[2393]
39783,"[35472, 35218, 30415, 35475]"
39793,"[21320, 21323, 29964]"
39813,[3008]
39819,"[870, 19596]"
39829,[19773]
39835,[1218]
39839,[7230]
39843,[21411]
39859,"[20833, 20568]"
39865,"[8747, 4386, 37540, 35190]"
39869,"[8296, 122, 8255, 5307, 5142, 30273, 8297]"
39883,"[26102, 30401, 19480]"
39886,"[13760, 337, 36345]"
39895,"[4438, 753, 7149, 2691, 2690, 123, 30413, 25391, 1089, 25579, 3254]"
39896,[18492]
39915,"[18406, 19688, 19310]"
39927,"[2096, 7353, 4423, 88, 4424, 4427, 1412]"
39935,[1242]
39937,[10304]
39939,[3619]
39962,[16660]
39963,"[10640, 558, 624]"
39992,[195]
39996,"[4722, 1850]"
39999,[29813]
40013,[8542]
40019,[26645]
40021,[15137]
40031,[21220]
40033,[2814]
40037,[11829]
40064,"[6671, 13259]"
40081,[27467]
40098,[29964]
40106,[30641]
40150,[2501]
40152,[112]
40157,[38308]
40160,[15256]
40182,[103]
40214,[5151]
40232,"[5696, 558, 1927, 10581, 11414, 82, 84, 2439, 3539, 13242, 5740]"
40235,[29813]
40248,[4759]
40272,"[5313, 223, 7790, 24452]"
40305,[111]
40311,[8892]
40321,[6298]
40332,"[4609, 78, 3309, 3304, 95, 3332]"
40334,[9688]
40335,[3534]
40339,[92]
40342,[53]
40379,[100]
40392,"[19590, 37339, 26910, 36069, 40603]"
40407,[2955]
40408,"[4210, 558, 7579]"
40414,[27632]
40423,[190]
40425,"[4254, 1175]"
40429,[117]
40435,[25537]
40443,[24772]
40457,"[2946, 122]"
40461,"[11765, 18017, 227, 299, 31427, 5546, 10183, 21135, 14681, 18468, 10304, 5160, 3888, 4934, 6789, 19775, 11214, 9590, 21132, 30310, 288, 10987, 4938, 2693, 3773, 7132]"
40466,[31262]
40478,"[28568, 28389, 28388, 28320]"
40486,[91]
40489,[34875]
40505,[9169]
40509,[28699]
40540,[24752]
40543,[3628]
40549,[4233]
40564,"[7353, 15409, 1242, 9668, 10687, 11643, 8565, 4845]"
40574,"[6971, 33073]"
40582,"[709, 107]"
40588,"[24452, 5313]"
40591,[114]
40607,[26767]
40609,"[2352, 16026]"
40616,"[1242, 2618]"
40639,"[582, 195]"
40644,[17793]
40667,"[25691, 5473, 3555]"
40670,"[22089, 22049, 10350]"
40678,[6649]
40694,[14010]
40699,"[8530, 125]"
40700,"[3338, 5541, 6298]"
40713,[28351]
40720,"[3990, 182, 6974]"
40731,[582]
40750,[28804]
40751,"[28351, 393, 26249]"
40769,"[770, 39]"
40786,[115]
40789,[10102]
40793,[3294]
40807,[25437]
40814,"[11676, 3357]"
40831,[29026]
40840,[1845]
40843,"[584, 84, 9649]"
40846,[4121]
40850,[13263]
40863,[49859]
40887,[23067]
40891,[138]
40895,[9089]
40905,"[940, 183, 16508, 182, 129, 9805, 39, 1169, 1175, 1122, 1217, 1209, 100, 3124, 11559, 8255, 8530, 72, 994, 3911, 3935, 789, 771, 794, 743, 95, 3338, 716, 38, 753, 2442, 847, 853, 11801, 927, 52, 195, 6974, 227, 299, 10579, 9808, 5546, 4922, 4927, 29669, 35938, 19897, 11603, 2512, 8976, 4605, 39163, 14366, 8799, 8708, 8960, 8815, 14280, 19481, 8702, 8848, 12229, 713, 8113]"
40913,[7230]
40915,"[5675, 4222, 2166, 27617, 21365, 743, 8348, 12661]"
40918,[28971]
40920,"[3305, 3353]"
40923,[7353]
40929,[195]
40937,[1009]
40958,[24038]
40960,[28699]
40966,[13819]
40977,[18360]
40979,[195]
41009,"[32446, 6218]"
41028,[9126]
41040,[22794]
41056,"[20802, 2390]"
41060,[139]
41065,[2145]
41120,[7994]
41135,[5142]
41142,[21263]
41147,"[93, 753]"
41153,[31097]
41155,[30288]
41176,"[28351, 30807, 21320]"
41180,"[20974, 6952]"
41189,[8315]
41236,[8530]
41266,[7803]
41279,[86]
41282,"[10564, 20416, 10530]"
41289,[27011]
41294,"[2513, 3937]"
41296,[1365]
41307,[6448]
41309,[2658]
41330,"[13796, 15218]"
41333,[2438]
41353,[23762]
41385,[23997]
41391,[11]
41403,"[30985, 31103, 31104]"
41434,[3591]
41439,[5746]
41463,[5264]
41485,[30641]
41496,[26102]
41511,[26595]
41512,[12911]
41528,[63]
41543,[2118]
41547,[15074]
41559,[2648]
41568,[19488]
41569,[1901]
41587,"[5308, 5142]"
41589,"[9688, 7819, 7146, 93]"
41596,"[11703, 30363]"
41620,[8184]
41645,"[11828, 227, 4593]"
41648,[2376]
41651,[3656]
41661,[70]
41665,"[187, 4776, 13253]"
41668,[9648]
41687,[7640]
41695,"[30141, 9285, 23094]"
41699,[13593]
41707,[31259]
41724,[5217]
41725,"[13787, 8126]"
41730,[45381]
41746,"[2944, 2919]"
41749,[112]
41774,"[32741, 36608]"
41779,[15191]
41801,[9409]
41835,[61]
41845,[837]
41852,[18136]
41866,[28733]
41878,[31665]
41889,[9986]
41892,"[20137, 474]"
41902,[2940]
41913,[5122]
41919,[5138]
41944,[195]
41948,[17401]
41953,[17125]
41971,[10081]
41973,[4845]
41989,"[4696, 23152]"
41992,[566]
41993,[1466]
42000,"[4716, 1242]"
42001,[636]
42008,"[1758, 1753, 46526, 14938, 2138, 52847, 52845, 29452, 26104, 6135, 6119, 6188, 2363, 58873, 54083, 32045, 6240, 7436, 10820, 7283, 31593, 22774, 53415, 6252, 5367, 33584, 31924, 33631, 21144, 55071, 60149, 15857, 10048, 44168, 34595, 755, 6229, 13792, 63093, 19403, 58220, 10564, 55432, 751, 11426, 4944, 4828, 804, 62047, 53821, 22255, 30217, 2365, 51877, 16108, 43193, 18688, 6495, 11224, 1185, 2346, 6487, 2681, 44594, 20137]"
42018,[100]
42020,[21307]
42022,[24929]
42031,"[29813, 5646]"
42034,[7803]
42036,"[1537, 1539, 1541, 1536, 1547, 7395, 1540, 168, 1549, 1548, 1736, 1545, 1546, 1542, 1538]"
42039,[7779]
42052,"[5144, 5142]"
42060,[75]
42079,"[1754, 30833, 22660, 4440, 23166, 1759, 4139, 7511, 4401, 4142, 35225, 1447, 16048, 4685, 16830, 16831, 16829, 5897, 5913, 99, 5895, 5930, 135, 13209, 16217, 4158, 7501, 4332, 1583, 36695]"
42087,[20781]
42091,"[5142, 5144]"
42092,[13226]
42126,[10064]
42130,[5392]
42163,[24]
42166,[2512]
42169,[2681]
42185,[14178]
42191,"[1747, 7281]"
42192,[4549]
42213,[6671]
42228,[4017]
42247,[10577]
42254,[19636]
42258,"[7561, 3445]"
42259,[52]
42290,"[15078, 4917, 15153]"
